country_code;year;population_growth
GNQ;1981;5.618788976
GNQ;1982;7.382532392
GNQ;1983;7.957829937
GNQ;1984;7.301626949
GNQ;1985;6.018168663
GNQ;1986;4.689262603
GNQ;1987;3.712640687
GNQ;1988;3.080164625
GNQ;1989;2.909206253
GNQ;1990;3.044041827
GNQ;1991;3.20786718
GNQ;1992;3.275531748
GNQ;1993;3.378923338
GNQ;1994;3.496244008
GNQ;1995;3.621794692
GNQ;1996;3.769872487
GNQ;1997;3.91701608
GNQ;1998;4.024829235
GNQ;1999;4.08348863
GNQ;2000;4.110344072
GNQ;2001;4.11821521
GNQ;2002;4.142757429
GNQ;2003;4.205674188
GNQ;2004;4.315961875
GNQ;2005;4.444830589
GNQ;2006;4.558845912
GNQ;2007;4.631807058
GNQ;2008;4.654911278
GNQ;2009;4.626119686
GNQ;2010;4.557382417
GNQ;2011;4.477741442
GNQ;2012;4.394863172
GNQ;2013;4.291977218
GNQ;2014;4.172454906
GNQ;2015;4.042030141
GNQ;2016;3.911232347
GNQ;2017;3.780716547
GNQ;2018;3.654506773
GNQ;2019;3.528524074
GRC;1961;0.792901847
GRC;1962;0.595777103
GRC;1963;0.370892005
GRC;1964;0.362612547
GRC;1965;0.467787696
GRC;1966;0.737804081
GRC;1967;0.814411517
GRC;1968;0.65053289
GRC;1969;0.365420763
GRC;1970;0.228196508
GRC;1971;0.433844788
GRC;1972;0.650037188
GRC;1973;0.454133112
GRC;1974;0.368183314
GRC;1975;0.938660354
GRC;1976;1.553213563
GRC;1977;1.301109489
GRC;1978;1.296604359
GRC;1979;1.246698067
GRC;1980;0.982220016
GRC;1981;0.896616063
GRC;1982;0.61646204
GRC;1983;0.581724932
GRC;1984;0.498156576
GRC;1985;0.388288979
GRC;1986;0.330759074
GRC;1987;0.334358494
GRC;1988;0.363197987
GRC;1989;0.52185098
GRC;1990;1.057808012
GRC;1991;1.200352537
GRC;1992;0.763882722
GRC;1993;0.588261919
GRC;1994;0.500703438
GRC;1995;0.467197289
GRC;1996;0.440670531
GRC;1997;0.493267145
GRC;1998;0.554211903
GRC;1999;0.383471312
GRC;2000;0.409041838
GRC;2001;0.519884464
GRC;2002;0.366566462
GRC;2003;0.238643175
GRC;2004;0.247413543
GRC;2005;0.293249074
GRC;2006;0.300331801
GRC;2007;0.254757582
GRC;2008;0.265457837
GRC;2009;0.263026401
GRC;2010;0.128880433
GRC;2011;-0.147951277
GRC;2012;-0.540752951
GRC;2013;-0.725120807
GRC;2014;-0.66611329
GRC;2015;-0.658861361
GRC;2016;-0.415913028
GRC;2017;-0.197783225
GRC;2018;-0.202880238
GRC;2019;-0.154411355
GRD;1961;1.539264305
GRD;1962;1.258918433
GRD;1963;0.999486526
GRD;1964;0.757191571
GRD;1965;0.54355158
GRD;1966;0.314395997
GRD;1967;0.090548244
GRD;1968;-0.09792206
GRD;1969;-0.209854813
GRD;1970;-0.267437779
GRD;1971;-0.269216256
GRD;1972;-0.252917182
GRD;1973;-0.334662346
GRD;1974;-0.511614088
GRD;1975;-0.750737296
GRD;1976;-1.107806664
GRD;1977;-1.373699382
GRD;1978;-1.255815933
GRD;1979;-0.563870015
GRD;1980;0.486399806
GRD;1981;1.753561709
GRD;1982;2.737898866
GRD;1983;3.063562714
GRD;1984;2.527692982
GRD;1985;1.480702176
GRD;1986;0.244832412
GRD;1987;-0.756414313
GRD;1988;-1.332300174
GRD;1989;-1.226405314
GRD;1990;-0.613698855
GRD;1991;0.133823694
GRD;1992;0.728214968
GRD;1993;1.090110337
GRD;1994;1.135743196
GRD;1995;0.937694709
GRD;1996;0.708437105
GRD;1997;0.558826145
GRD;1998;0.445999521
GRD;1999;0.402048934
GRD;2000;0.390714939
GRD;2001;0.403723338
GRD;2002;0.372191475
GRD;2003;0.35735136
GRD;2004;0.32829088
GRD;2005;0.300467194
GRD;2006;0.25954956
GRD;2007;0.24461875
GRD;2008;0.252556556
GRD;2009;0.315273995
GRD;2010;0.418825074
GRD;2011;0.528567764
GRD;2012;0.606792314
GRD;2013;0.671566786
GRD;2014;0.67443316
GRD;2015;0.637985514
GRD;2016;0.602203221
GRD;2017;0.554413883
GRD;2018;0.52175283
GRD;2019;0.491370693
GRL;1961;3.625774802
GRL;1962;3.785022413
GRL;1963;3.922071315
GRL;1964;3.243527575
GRL;1965;4.16726964
GRL;1966;3.262522732
GRL;1967;3.398385282
GRL;1968;3.517361418
GRL;1969;3.397835364
GRL;1970;3.286166448
GRL;1971;1.709443336
GRL;1972;2.303766807
GRL;1973;1.438873745
GRL;1974;1.015237146
GRL;1975;0.201816416
GRL;1976;0.201409937
GRL;1977;-0.605450891
GRL;1978;-0.40568007
GRL;1979;0.809721023
GRL;1980;1.202419297
GRL;1981;1.581060603
GRL;1982;0.975617495
GRL;1983;1.158314109
GRL;1984;1.145050679
GRL;1985;0.94429408
GRL;1986;0.562325755
GRL;1987;1.115253195
GRL;1988;1.28560081
GRL;1989;0.908271457
GRL;1990;0.541029273
GRL;1991;-0.18001805
GRL;1992;-0.361011222
GRL;1993;-0.180995525
GRL;1994;0.542006747
GRL;1995;0.539084863
GRL;1996;0.179051077
GRL;1997;0.178731057
GRL;1998;0.178412179
GRL;1999;0
GRL;2000;0.178094437
GRL;2001;0.266548359
GRL;2002;0.458574268
GRL;2003;0.275195545
GRL;2004;0.256870545
GRL;2005;0.04216222
GRL;2006;-0.283179181
GRL;2007;-0.386485847
GRL;2008;-0.402186877
GRL;2009;-0.008876974
GRL;2010;1.028023326
GRL;2011;-0.026363197
GRL;2012;-0.140721219
GRL;2013;-0.577265865
GRL;2014;-0.333398667
GRL;2015;-0.322038549
GRL;2016;0.128227978
GRL;2017;-0.024920344
GRL;2018;-0.265609141
GRL;2019;0.359917714
GTM;1961;2.936234518
GTM;1962;2.936142319
GTM;1963;2.922213077
GTM;1964;2.893360487
GTM;1965;2.850493537
GTM;1966;2.804420185
GTM;1967;2.744536847
GTM;1968;2.671509104
GTM;1969;2.589681567
GTM;1970;2.507663212
GTM;1971;2.433237651
GTM;1972;2.372464859
GTM;1973;2.326203719
GTM;1974;2.292122312
GTM;1975;2.257347972
GTM;1976;2.239114591
GTM;1977;2.250160973
GTM;1978;2.300783762
GTM;1979;2.389166726
GTM;1980;2.494654354
GTM;1981;2.590691543
GTM;1982;2.671766063
GTM;1983;2.71559914
GTM;1984;2.739688448
GTM;1985;2.754094839
GTM;1986;2.763170626
GTM;1987;2.768564246
GTM;1988;2.768246906
GTM;1989;2.759321995
GTM;1990;2.734472527
GTM;1991;2.689429601
GTM;1992;2.624668674
GTM;1993;2.550623477
GTM;1994;2.490558872
GTM;1995;2.452988793
GTM;1996;2.402720921
GTM;1997;2.358059233
GTM;1998;2.361987483
GTM;1999;2.369476412
GTM;2000;2.433943645
GTM;2001;2.4024009
GTM;2002;2.297882417
GTM;2003;2.180745246
GTM;2004;2.125985971
GTM;2005;2.077170631
GTM;2006;2.026228097
GTM;2007;1.975962167
GTM;2008;1.927447638
GTM;2009;1.881063438
GTM;2010;1.836556428
GTM;2011;1.819487756
GTM;2012;1.777495787
GTM;2013;1.757167698
GTM;2014;1.728757603
GTM;2015;1.691465093
GTM;2016;1.658073318
GTM;2017;1.6276538
GTM;2018;1.600385982
GTM;2019;1.560386048
GUM;1961;1.973152864
GUM;1962;2.225606841
GUM;1963;2.387791775
GUM;1964;2.445787265
GUM;1965;2.406104674
GUM;1966;2.346958229
GUM;1967;2.318649008
GUM;1968;2.286051602
GUM;1969;2.247147072
GUM;1970;2.214450681
GUM;1971;2.180472347
GUM;1972;2.147642161
GUM;1973;2.120372462
GUM;1974;2.115749593
GUM;1975;2.138348885
GUM;1976;2.154403888
GUM;1977;2.169511935
GUM;1978;2.184687132
GUM;1979;2.197890672
GUM;1980;2.222669749
GUM;1981;2.233520189
GUM;1982;2.248099468
GUM;1983;2.266015581
GUM;1984;2.271100395
GUM;1985;2.265282326
GUM;1986;2.256206712
GUM;1987;2.228571483
GUM;1988;2.233741979
GUM;1989;2.259458914
GUM;1990;2.294638748
GUM;1991;2.330055421
GUM;1992;2.319437929
GUM;1993;2.261135717
GUM;1994;2.111747853
GUM;1995;1.913618733
GUM;1996;1.702235428
GUM;1997;1.503565962
GUM;1998;1.304797413
GUM;1999;1.094613026
GUM;2000;0.889808705
GUM;2001;0.687777388
GUM;2002;0.494297463
GUM;2003;0.343609119
GUM;2004;0.243178153
GUM;2005;0.190203626
GUM;2006;0.155180602
GUM;2007;0.125356321
GUM;2008;0.118911689
GUM;2009;0.119398497
GUM;2010;0.136818674
GUM;2011;0.155419664
GUM;2012;0.190185488
GUM;2013;0.256552046
GUM;2014;0.378940355
GUM;2015;0.518477695
GUM;2016;0.676102623
GUM;2017;0.812883412
GUM;2018;0.901084422
GUM;2019;0.916352318
GUY;1961;3.006876299
GUY;1962;2.845890182
GUY;1963;2.651393047
GUY;1964;2.423120411
GUY;1965;2.174678032
GUY;1966;1.922439292
GUY;1967;1.693574907
GUY;1968;1.508820364
GUY;1969;1.389278082
GUY;1970;1.312096752
GUY;1971;1.233610593
GUY;1972;1.15128268
GUY;1973;1.097634489
GUY;1974;1.080702701
GUY;1975;1.077595472
GUY;1976;1.101387053
GUY;1977;1.097652009
GUY;1978;1.005000795
GUY;1979;0.792694688
GUY;1980;0.501026808
GUY;1981;0.202191651
GUY;1982;-0.062188977
GUY;1983;-0.294578964
GUY;1984;-0.479872132
GUY;1985;-0.619027968
GUY;1986;-0.780390192
GUY;1987;-0.919650031
GUY;1988;-0.903004438
GUY;1989;-0.675569864
GUY;1990;-0.305730532
GUY;1991;0.156608892
GUY;1992;0.552953837
GUY;1993;0.737586409
GUY;1994;0.62814144
GUY;1995;0.315093075
GUY;1996;-0.065173718
GUY;1997;-0.372013216
GUY;1998;-0.554591208
GUY;1999;-0.545944958
GUY;2000;-0.395485914
GUY;2001;-0.20228960000000001
GUY;2002;-0.055973344
GUY;2003;0.047518948
GUY;2004;0.079684486
GUY;2005;0.057108387
GUY;2006;0.024120506
GUY;2007;0.017550711
GUY;2008;0.045938803
GUY;2009;0.120572634
GUY;2010;0.229502209
GUY;2011;0.345263366
GUY;2012;0.447252918
GUY;2013;0.513111451
GUY;2014;0.53787404
GUY;2015;0.52939348
GUY;2016;0.511309291
GUY;2017;0.49851809
GUY;2018;0.486803065
GUY;2019;0.481762011
HKG;1961;2.963040924
HKG;1962;4.236494673
HKG;1963;3.44066885
HKG;1964;2.417271694
HKG;1965;2.627395063
HKG;1966;0.885475776
HKG;1967;2.527097364
HKG;1968;2.123526741
HKG;1969;1.596569535
HKG;1970;2.431443203
HKG;1971;2.156424527
HKG;1972;1.917085484
HKG;1973;2.821398831
HKG;1974;3.160575854
HKG;1975;1.8961131
HKG;1976;1.256197195
HKG;1977;1.44371142
HKG;1978;1.811706419
HKG;1979;5.465453784
HKG;1980;2.670080965
HKG;1981;2.348226768
HKG;1982;1.55249627
HKG;1983;1.519407906
HKG;1984;0.982973567
HKG;1985;1.074258772
HKG;1986;1.245826983
HKG;1987;1.006753152
HKG;1988;0.840468541
HKG;1989;1.03591232
HKG;1990;0.32131503300000003
HKG;1991;0.829228336
HKG;1992;0.839650031
HKG;1993;1.717770734
HKG;1994;2.252030431
HKG;1995;1.980132777
HKG;1996;4.438607795
HKG;1997;0.832512855
HKG;1998;0.834808807
HKG;1999;0.955125814
HKG;2000;0.881594076
HKG;2001;0.736962668
HKG;2002;0.442846827
HKG;2003;-0.197404126
HKG;2004;0.779918562
HKG;2005;0.436871406
HKG;2006;0.642270483
HKG;2007;0.859633272
HKG;2008;0.598238787
HKG;2009;0.215353334
HKG;2010;0.734446396
HKG;2011;0.672543292
HKG;2012;1.103957997
HKG;2013;0.401982536
HKG;2014;0.702370951
HKG;2015;0.851197911
HKG;2016;0.619366345
HKG;2017;0.748222905
HKG;2018;0.799050247
HKG;2019;0.75409492
HND;1961;2.794688633
HND;1962;2.78650295
HND;1963;2.793049745
HND;1964;2.817508741
HND;1965;2.85216487
HND;1966;2.889956621
HND;1967;2.922420371
HND;1968;2.944928856
HND;1969;2.954522515
HND;1970;2.95645483
HND;1971;2.954785925
HND;1972;2.957487044
HND;1973;2.969778513
HND;1974;2.99447014
HND;1975;3.026842616
HND;1976;3.05726236
HND;1977;3.079603207
HND;1978;3.091458536
HND;1979;3.091004198
HND;1980;3.081707836
HND;1981;3.06909276
HND;1982;3.056513612
HND;1983;3.039406257
HND;1984;3.018362736
HND;1985;2.99455011
HND;1986;2.971145084
HND;1987;2.947887305
HND;1988;2.924745184
HND;1989;2.901214318
HND;1990;2.878416286
HND;1991;2.850591078
HND;1992;2.824962111
HND;1993;2.81497548
HND;1994;2.824691985
HND;1995;2.843580644
HND;1996;2.862721962
HND;1997;2.867356127
HND;1998;2.84880678
HND;1999;2.801755707
HND;2000;2.734716347
HND;2001;2.662582556
HND;2002;2.592802294
HND;2003;2.523064126
HND;2004;2.45520236
HND;2005;2.388293415
HND;2006;2.323164348
HND;2007;2.256419967
HND;2008;2.184288936
HND;2009;2.105493627
HND;2010;2.024510729
HND;2011;1.943145198
HND;2012;1.869298244
HND;2013;1.810108271
HND;2014;1.769416748
HND;2015;1.741494121
HND;2016;1.717638855
HND;2017;1.692228879
HND;2018;1.667103614
HND;2019;1.640648793
HRV;1961;0.652691769
HRV;1962;0.703493717
HRV;1963;0.687764981
HRV;1964;0.641644859
HRV;1965;0.657318059
HRV;1966;0.693189535
HRV;1967;0.647030994
HRV;1968;0.619120481
HRV;1969;0.59065266
HRV;1970;0.471663947
HRV;1971;0.430213632
HRV;1972;0.434347669
HRV;1973;0.439359615
HRV;1974;0.45752584
HRV;1975;0.475900352
HRV;1976;0.527232827
HRV;1977;0.51975241
HRV;1978;0.470732948
HRV;1979;0.298457162
HRV;1980;0.108846981
HRV;1981;0.254622427
HRV;1982;0.491578573
HRV;1983;0.516977875
HRV;1984;0.471830569
HRV;1985;0.450494713
HRV;1986;0.425115597
HRV;1987;0.386822818
HRV;1988;0.325689138
HRV;1989;0.25314882
HRV;1990;0.211805086
HRV;1991;-1.866573531
HRV;1992;-2.443855137
HRV;1993;0.537147004
HRV;1994;1.114544311
HRV;1995;-0.690119514
HRV;1996;-1.371540059
HRV;1997;-0.487835515
HRV;1998;-0.061431194
HRV;1999;-0.432031162
HRV;2000;-0.986434859
HRV;2001;-3.847670727
HRV;2002;0.058871291
HRV;2003;0.028469923
HRV;2004;0.027904279
HRV;2005;0.128732789
HRV;2006;0.023523124
HRV;2007;-0.02185266
HRV;2008;-0.011879458
HRV;2009;-0.105027517
HRV;2010;-0.226821271
HRV;2011;-0.345264228
HRV;2012;-0.305655945
HRV;2013;-0.278509063
HRV;2014;-0.407343185
HRV;2015;-0.824099164
HRV;2016;-0.698383457
HRV;2017;-1.200610165
HRV;2018;-0.893486928
HRV;2019;-0.498888696
HTI;1961;1.941249492
HTI;1962;1.940215743
HTI;1963;1.936310269
HTI;1964;1.930651291
HTI;1965;1.922568771
HTI;1966;1.920652525
HTI;1967;1.916076205
HTI;1968;1.891693855
HTI;1969;1.842336193
HTI;1970;1.781317857
HTI;1971;1.716324639
HTI;1972;1.670785295
HTI;1973;1.666569083
HTI;1974;1.715061739
HTI;1975;1.799700337
HTI;1976;1.887145796
HTI;1977;1.964292317
HTI;1978;2.045191422
HTI;1979;2.126880052
HTI;1980;2.203475944
HTI;1981;2.280877668
HTI;1982;2.342896751
HTI;1983;2.364209513
HTI;1984;2.33656539
HTI;1985;2.275656055
HTI;1986;2.204678096
HTI;1987;2.141029316
HTI;1988;2.085436182
HTI;1989;2.043601067
HTI;1990;2.011624936
HTI;1991;1.979310739
HTI;1992;1.943571018
HTI;1993;1.910670592
HTI;1994;1.880569467
HTI;1995;1.852983751
HTI;1996;1.827107674
HTI;1997;1.802055672
HTI;1998;1.776663746
HTI;1999;1.750733478
HTI;2000;1.725004718
HTI;2001;1.69881887
HTI;2002;1.67407307
HTI;2003;1.653508842
HTI;2004;1.637876005
HTI;2005;1.624945682
HTI;2006;1.612725475
HTI;2007;1.598145448
HTI;2008;1.580356023
HTI;2009;1.557952965
HTI;2010;1.53214301
HTI;2011;1.506269837
HTI;2012;1.480132666
HTI;2013;1.450208242
HTI;2014;1.416131147
HTI;2015;1.379519207
HTI;2016;1.341320934
HTI;2017;1.305066708
HTI;2018;1.273996399
HTI;2019;1.249899403
HUN;1961;0.453239644
HUN;1962;0.322661285
HUN;1963;0.260182926
HUN;1964;0.31560145
HUN;1965;0.277287713
HUN;1966;0.302244758
HUN;1967;0.372155583
HUN;1968;0.383062187
HUN;1969;0.417504517
HUN;1970;0.379781402
HUN;1971;0.286176099
HUN;1972;0.298102515
HUN;1973;0.322277028
HUN;1974;0.446325662
HUN;1975;0.588081809
HUN;1976;0.550182989
HUN;1977;0.464581043
HUN;1978;0.344923733
HUN;1979;0.180747382
HUN;1980;0.065093729
HUN;1981;0.006777772
HUN;1982;-0.058952116
HUN;1983;-0.150240753
HUN;1984;-0.200097849
HUN;1985;-0.181847163
HUN;1986;-0.170579145
HUN;1987;-0.167798788
HUN;1988;-0.153272936
HUN;1989;-1.088983893
HUN;1990;-1.033117297
HUN;1991;-0.005668183
HUN;1992;-0.039136583
HUN;1993;-0.114035594
HUN;1994;-0.136883104
HUN;1995;-0.139220004
HUN;1996;-0.171771609
HUN;1997;-0.201458936
HUN;1998;-0.23267933700000001
HUN;1999;-0.28326061
HUN;2000;-0.259764908
HUN;2001;-0.229379183
HUN;2002;-0.28475137700000003
HUN;2003;-0.286433268
HUN;2004;-0.221439379
HUN;2005;-0.198878843
HUN;2006;-0.155716485
HUN;2007;-0.154915158
HUN;2008;-0.175097367
HUN;2009;-0.154908814
HUN;2010;-0.226013876
HUN;2011;-0.283360436
HUN;2012;-0.516437607
HUN;2013;-0.275368757
HUN;2014;-0.269378767
HUN;2015;-0.237855002
HUN;2016;-0.295110605
HUN;2017;-0.265860932
HUN;2018;-0.126786952
HUN;2019;-0.057455644
IDN;1961;2.63983066
IDN;1962;2.650495524
IDN;1963;2.663060463
IDN;1964;2.680611981
IDN;1965;2.699322672
IDN;1966;2.713856592
IDN;1967;2.719427902
IDN;1968;2.715670418
IDN;1969;2.701406162
IDN;1970;2.679120008
IDN;1971;2.653632242
IDN;1972;2.626524682
IDN;1973;2.59570231
IDN;1974;2.561541923
IDN;1975;2.525108132
IDN;1976;2.483591063
IDN;1977;2.441542881
IDN;1978;2.406502999
IDN;1979;2.380814594
IDN;1980;2.35927937
IDN;1981;2.339623453
IDN;1982;2.311774413
IDN;1983;2.266511265
IDN;1984;2.199614538
IDN;1985;2.118941499
IDN;1986;2.035028946
IDN;1987;1.957545967
IDN;1988;1.888369897
IDN;1989;1.830930175
IDN;1990;1.782055536
IDN;1991;1.736904282
IDN;1992;1.690942833
IDN;1993;1.643704881
IDN;1994;1.593867908
IDN;1995;1.543735254
IDN;1996;1.49534171
IDN;1997;1.4527283
IDN;1998;1.418767471
IDN;1999;1.395291578
IDN;2000;1.379909528
IDN;2001;1.368094549
IDN;2002;1.357351258
IDN;2003;1.348842378
IDN;2004;1.341877472
IDN;2005;1.33630105
IDN;2006;1.329580868
IDN;2007;1.32383679
IDN;2008;1.323330908
IDN;2009;1.329218178
IDN;2010;1.337774157
IDN;2011;1.347997889
IDN;2012;1.351892192
IDN;2013;1.340921601
IDN;2014;1.310876905
IDN;2015;1.267465577
IDN;2016;1.219765616
IDN;2017;1.175102592
IDN;2018;1.133769861
IDN;2019;1.100584587
IMN;1961;-0.33290975
IMN;1962;0.283353689
IMN;1963;0.785866745
IMN;1964;1.20379085
IMN;1965;1.507081533
IMN;1966;1.794691909
IMN;1967;2.072442275
IMN;1968;2.15625406
IMN;1969;2.084996091
IMN;1970;1.910787546
IMN;1971;1.671118829
IMN;1972;1.421737227
IMN;1973;1.308616667
IMN;1974;1.300234449
IMN;1975;1.355866906
IMN;1976;1.5051428
IMN;1977;1.570902198
IMN;1978;1.498434159
IMN;1979;1.224365009
IMN;1980;0.824779521
IMN;1981;0.353421088
IMN;1982;-0.006272149
IMN;1983;-0.120815598
IMN;1984;0.175683564
IMN;1985;0.735452431
IMN;1986;1.421136711
IMN;1987;1.933696871
IMN;1988;2.1653115
IMN;1989;1.954972498
IMN;1990;1.47747466
IMN;1991;0.897832272
IMN;1992;0.452928629
IMN;1993;0.243899141
IMN;1994;0.325671723
IMN;1995;0.653724371
IMN;1996;1.030289993
IMN;1997;1.324919877
IMN;1998;1.469181561
IMN;1999;1.40186735
IMN;2000;1.229239629
IMN;2001;0.985497229
IMN;2002;0.788359497
IMN;2003;0.720095731
IMN;2004;0.80301434
IMN;2005;0.982332317
IMN;2006;1.212961217
IMN;2007;1.37210219
IMN;2008;1.325991607
IMN;2009;1.034056532
IMN;2010;0.568448583
IMN;2011;0.034169303
IMN;2012;-0.416718917
IMN;2013;-0.661094694
IMN;2014;-0.582813478
IMN;2015;-0.304699076
IMN;2016;0.063655637
IMN;2017;0.372712179
IMN;2018;0.571344927
IMN;2019;0.60120778
IND;1961;1.99843774
IND;1962;2.031905454
IND;1963;2.056911684
IND;1964;2.071542291
IND;1965;2.080132863
IND;1966;2.083470803
IND;1967;2.091093794
IND;1968;2.113035337
IND;1969;2.153541594
IND;1970;2.204540007
IND;1971;2.257900619
IND;1972;2.301189898
IND;1973;2.327407347
IND;1974;2.331907575
IND;1975;2.321759164
IND;1976;2.304664538
IND;1977;2.291300827
IND;1978;2.286777711
IND;1979;2.294895757
IND;1980;2.309522066
IND;1981;2.323757166
IND;1982;2.328680217
IND;1983;2.320387549
IND;1984;2.295805371
IND;1985;2.259852793
IND;1986;2.220963073
IND;1987;2.183884504
IND;1988;2.14675799
IND;1989;2.11086641
IND;1990;2.076088739
IND;1991;2.039729635
IND;1992;2.003177618
IND;1993;1.97063456
IND;1994;1.943244886
IND;1995;1.918940549
IND;1996;1.89521886
IND;1997;1.869172711
IND;1998;1.839658073
IND;1999;1.80556042
IND;2000;1.768125412
IND;2001;1.728767638
IND;2002;1.689562681
IND;2003;1.651490906
IND;2004;1.61530759
IND;2005;1.57971029
IND;2006;1.545696178
IND;2007;1.50922207
IND;2008;1.46489008
IND;2009;1.4105823
IND;2010;1.350339045
IND;2011;1.28857558
IND;2012;1.231622928
IND;2013;1.18301607
IND;2014;1.145623988
IND;2015;1.116633091
IND;2016;1.08988008
IND;2017;1.062597394
IND;2018;1.03732336
IND;2019;1.015106028
IRL;1961;-0.148593694
IRL;1962;0.411628632
IRL;1963;0.583614784
IRL;1964;0.486082927
IRL;1965;0.374313833
IRL;1966;0.398883656
IRL;1967;0.471401693
IRL;1968;0.450327334
IRL;1969;0.584796988
IRL;1970;0.835333131
IRL;1971;1.169898876
IRL;1972;1.48620228
IRL;1973;1.603875761
IRL;1974;1.656675285
IRL;1975;1.645353656
IRL;1976;1.509145575
IRL;1977;1.35426325
IRL;1978;1.418806793
IRL;1979;1.332288816
IRL;1980;1.150818338
IRL;1981;1.171034967
IRL;1982;0.94541547
IRL;1983;0.708938993
IRL;1984;0.619707471
IRL;1985;0.160073466
IRL;1986;0.045438028
IRL;1987;0.010367602
IRL;1988;-0.427686064
IRL;1989;-0.396250752
IRL;1990;0.084413021
IRL;1991;0.574927781
IRL;1992;0.682256778
IRL;1993;0.499840487
IRL;1994;0.394187639
IRL;1995;0.512695055
IRL;1996;0.791271347
IRL;1997;1.002814735
IRL;1998;1.043076836
IRL;1999;1.127299556
IRL;2000;1.333042666
IRL;2001;1.59215149
IRL;2002;1.685148857
IRL;2003;1.628950962
IRL;2004;1.828313818
IRL;2005;2.178703014
IRL;2006;2.696005644
IRL;2007;2.890960005
IRL;2008;2.038708011
IRL;2009;1.015663276
IRL;2010;0.544884384
IRL;2011;0.436072439
IRL;2012;0.423743803
IRL;2013;0.526556159
IRL;2014;0.731001377
IRL;2015;0.944845307
IRL;2016;1.128834064
IRL;2017;1.088675561
IRL;2018;1.238875453
IRL;2019;1.511494038
IRN;1961;2.584027817
IRN;1962;2.594749806
IRN;1963;2.605163423
IRN;1964;2.615804961
IRN;1965;2.626935891
IRN;1966;2.647485512
IRN;1967;2.670090152
IRN;1968;2.679760192
IRN;1969;2.673102513
IRN;1970;2.661699784
IRN;1971;2.656852977
IRN;1972;2.674511208
IRN;1973;2.723672228
IRN;1974;2.80998996
IRN;1975;2.924436339
IRN;1976;3.021995233
IRN;1977;3.119980822
IRN;1978;3.272471238
IRN;1979;3.487697442
IRN;1980;3.724657007
IRN;1981;3.931151749
IRN;1982;4.06866756
IRN;1983;4.135034605
IRN;1984;4.121246812
IRN;1985;4.0393241
IRN;1986;3.961018121
IRN;1987;3.850051007
IRN;1988;3.613150712
IRN;1989;3.234204149
IRN;1990;2.777836171
IRN;1991;2.302375559
IRN;1992;1.891421037
IRN;1993;1.592204252
IRN;1994;1.440999844
IRN;1995;1.396445068
IRN;1996;1.377543426
IRN;1997;1.341619
IRN;1998;1.314685246
IRN;1999;1.287625951
IRN;2000;1.261323234
IRN;2001;1.250400578
IRN;2002;1.249787567
IRN;2003;1.237968733
IRN;2004;1.208619811
IRN;2005;1.169424021
IRN;2006;1.129472295
IRN;2007;1.101862154
IRN;2008;1.093200579
IRN;2009;1.108950735
IRN;2010;1.142144939
IRN;2011;1.175824658
