country_code,year,population_growth,population_count
ESP,1972,1.10413659,34604469
ESP,1973,1.104937604,34988947
ESP,1974,1.09260761,35373335
ESP,1975,1.081293603,35757900
ESP,1976,1.056851725,36137812
ESP,1977,1.029131809,36511638
ESP,1978,0.96287655,36864898
ESP,1979,0.881584501,37191330
ESP,1980,0.802963562,37491165
ESP,1981,0.710878011,37758631
ESP,1982,0.600390137,37986012
ESP,1983,0.487183211,38171525
ESP,1984,0.415255702,38330364
ESP,1985,0.362365565,38469512
ESP,1986,0.298782367,38584624
ESP,1987,0.259329063,38684815
ESP,1988,0.212064999,38766939
ESP,1989,0.156776198,38827764
ESP,1990,0.101828843,38867322
ESP,1991,0.254527425,38966376
ESP,1992,0.489757905,39157685
ESP,1993,0.518543521,39361262
ESP,1994,0.476100555,39549108
ESP,1995,0.44136575,39724050
ESP,1996,0.416515798,39889852
ESP,1997,0.419119517,40057389
ESP,1998,0.413847481,40223509
ESP,1999,0.405323026,40386875
ESP,2000,0.447137015,40567864
ESP,2001,0.694068084,40850412
ESP,2002,1.412595405,41431558
ESP,2003,1.808454468,42187645
ESP,2004,1.725466303,42921895
ESP,2005,1.689349047,43653155
ESP,2006,1.690352556,44397319
ESP,2007,1.851081308,45226803
ESP,2008,1.595330499,45954106
ESP,2009,0.885735981,46362946
ESP,2010,0.460408305,46576897
ESP,2011,0.355338396,46742697
ESP,2012,0.064925963,46773055
ESP,2013,-0.32766904,46620045
ESP,2014,-0.298951059,46480882
ESP,2015,-0.077588862,46444832
ESP,2016,0.08443015,46483569
ESP,2017,0.234587923,46593236
ESP,2018,0.437982994,NA
ESP,2019,0.594469675,NA
EST,1961,1.11138977,1225077
EST,1962,1.34156956,1241623
EST,1963,1.378477164,1258857
EST,1964,1.437675372,1277086
EST,1965,1.359458372,1294566
EST,1966,1.078006708,1308597
EST,1967,0.787736187,1318946
EST,1968,0.925837507,1331214
EST,1969,1.048781817,1345249
EST,1970,1.096145451,1360076
EST,1971,1.233395893,1376955
EST,1972,1.123907965,1392518
EST,1973,0.960032301,1405951
EST,1974,0.865266081,1418169
EST,1975,0.785459176,1429352
EST,1976,0.712743107,1439576
EST,1977,0.73604373,1450211
EST,1978,0.685613147,1460188
EST,1979,0.556254915,1468333
EST,1980,0.603352238,1477219
EST,1981,0.704718276,1487666
EST,1982,0.719876655,1498414
EST,1983,0.687096402,1508745
EST,1984,0.652187283,1518617
EST,1985,0.667063356,1528781
EST,1986,0.743509962,1540190
EST,1987,0.778102309,1552221
EST,1988,0.621622035,1561900
EST,1989,0.398143548,1568131
EST,1990,0.066490191,1569174
EST,1991,-0.502159185,1561314
EST,1992,-1.824181555,1533091
EST,1993,-2.574319978,1494128
EST,1994,-2.138588635,1462514
EST,1995,-1.785399536,1436634
EST,1996,-1.475364638,1415594
EST,1997,-1.14091924,1399535
EST,1998,-0.960559005,1386156
EST,1999,0.294482276,1390244
EST,2000,0.483707162,1396985
EST,2001,-0.636963124,1388115
EST,2002,-0.633433796,1379350
EST,2003,-0.627622448,1370720
EST,2004,-0.59782051,1362550
EST,2005,-0.572255525,1354775
EST,2006,-0.58965556,1346810
EST,2007,-0.456188535,1340680
EST,2008,-0.26813372,1337090
EST,2009,-0.192768077,1334515
EST,2010,-0.228057969,1331475
EST,2011,-0.303582824,1327439
EST,2012,-0.357944411,1322696
EST,2013,-0.355891803,1317997
EST,2014,-0.262256175,1314545
EST,2015,0.06555253,1315407
EST,2016,0.029112226,1315790
EST,2017,0.121070631,1317384
EST,2018,0.348039138,NA
EST,2019,0.348339662,NA
ETH,1961,2.319980719,22671191
ETH,1962,2.397879407,23221389
ETH,1963,2.454581851,23798430
ETH,1964,2.484146356,24397022
ETH,1965,2.495964072,25013626
ETH,1966,2.477363246,25641044
ETH,1967,2.461886758,26280132
ETH,1968,2.496189599,26944390
ETH,1969,2.594858543,27652709
ETH,1970,2.719618673,28415077
ETH,1971,2.891329486,29248643
ETH,1972,3.004668892,30140804
ETH,1973,2.928928252,31036662
ETH,1974,2.622458837,31861352
ETH,1975,2.190128343,32566854
ETH,1976,1.708832127,33128149
ETH,1977,1.346517212,33577242
ETH,1978,1.231495974,33993301
ETH,1979,1.444213352,34487799
ETH,1980,1.878319167,35141712
ETH,1981,2.370026732,35984528
ETH,1982,2.770040367,36995248
ETH,1983,3.054423587,38142674
ETH,1984,3.178083044,39374348
ETH,1985,3.193696546,40652141
ETH,1986,3.180094743,41965693
ETH,1987,3.197503692,43329231
ETH,1988,3.242490459,44757203
ETH,1989,3.329109564,46272299
ETH,1990,3.431864372,47887865
ETH,1991,3.532966941,49609969
ETH,1992,3.590511792,51423585
ETH,1993,3.575621886,53295566
ETH,1994,3.476551667,55180998
ETH,1995,3.327275116,57047908
ETH,1996,3.167001902,58883530
ETH,1997,3.03401469,60697443
ETH,1998,2.938856113,62507724
ETH,1999,2.893821695,64343013
ETH,2000,2.882672549,66224804
ETH,2001,2.879434156,68159423
ETH,2002,2.867363896,70142091
ETH,2003,2.850948298,72170584
ETH,2004,2.826388183,74239505
ETH,2005,2.798329264,76346311
ETH,2006,2.768139861,78489206
ETH,2007,2.745954395,80674348
ETH,2008,2.741022523,82916235
ETH,2009,2.756851322,85233913
ETH,2010,2.783770941,87639964
ETH,2011,2.812610345,90139927
ETH,2012,2.829617214,92726971
ETH,2013,2.827018361,95385785
ETH,2014,2.799921862,98094253
ETH,2015,2.756127788,100835458
ETH,2016,2.708106304,103603501
ETH,2017,2.663467978,106400024
ETH,2018,2.620013482,NA
ETH,2019,2.579563348,NA
FIN,1961,0.70571148400000006,4461005
FIN,1962,0.6799954,4491443
FIN,1963,0.706977468,4523309
FIN,1964,0.556315625,4548543
FIN,1965,0.333374795,4563732
FIN,1966,0.374800826,4580869
FIN,1967,0.541550206,4605744
FIN,1968,0.448972198,4626469
FIN,1969,-0.058030841,4623785
FIN,1970,-0.378718238,4606307
FIN,1971,0.126203706,4612124
FIN,1972,0.595195266,4639657
FIN,1973,0.567909198,4666081
FIN,1974,0.523542996,4690574
FIN,1975,0.443863076,4711440
FIN,1976,0.301448639,4725664
FIN,1977,0.279738313,4738902
FIN,1978,0.28712237,4752528
FIN,1979,0.255579028,4764690
FIN,1980,0.311078416,4779535
FIN,1981,0.426515645,4799964
FIN,1982,0.560285844,4826933
FIN,1983,0.595991321,4855787
FIN,1984,0.534342931,4881803
FIN,1985,0.417068904,4902206
FIN,1986,0.324794896,4918154
FIN,1987,0.283626732,4932123
FIN,1988,0.290689051,4946481
FIN,1989,0.361018799,4964371
FIN,1990,0.443382074,4986431
FIN,1991,0.546172018,5013740
FIN,1992,0.561909851,5041992
FIN,1993,0.483854089,5066447
FIN,1994,0.431048903,5088333
FIN,1995,0.381655333,5107790
FIN,1996,0.328037914,5124573
FIN,1997,0.29737733,5139835
FIN,1998,0.265472962,5153498
FIN,1999,0.232116249,5165474
FIN,2000,0.207606515,5176209
FIN,2001,0.227687342,5188008
FIN,2002,0.24238105,5200598
FIN,2003,0.23845724,5213014
FIN,2004,0.290350362,5228172
FIN,2005,0.342248594,5246096
FIN,2006,0.383777136,5266268
FIN,2007,0.425429832,5288720
FIN,2008,0.465549285,5313399
FIN,2009,0.478246393,5338871
FIN,2010,0.457494535,5363352
FIN,2011,0.463558707,5388272
FIN,2012,0.475809487,5413971
FIN,2013,0.460723773,5438972
FIN,2014,0.413560208,5461512
FIN,2015,0.329383886,5479531
FIN,2016,0.287421402,5495303
FIN,2017,0.234670532,5508214
FIN,2018,0.132641041,NA
FIN,2019,0.086789963,NA
FJI,1961,3.439200992,407249
FJI,1962,3.478636793,421665
FJI,1963,3.410287608,436293
FJI,1964,3.213726645,450542
FJI,1965,2.936428188,463968
FJI,1966,2.645064942,476404
FJI,1967,2.401023692,487981
FJI,1968,2.220937737,498940
FJI,1969,2.134431703,509704
FJI,1970,2.107883213,520562
FJI,1971,2.104816645,531635
FJI,1972,2.086482219,542844
FJI,1973,2.059176736,554138
FJI,1974,2.01462216,565415
FJI,1975,1.963390131,576626
FJI,1976,1.877938648,587557
FJI,1977,1.811235218,598296
FJI,1978,1.836135511,609383
FJI,1979,1.982569762,621585
FJI,1980,2.183567914,635307
FJI,1981,2.443355312,651021
FJI,1982,2.616534764,668280
FJI,1983,2.543687524,685497
FJI,1984,2.162597448,700483
FJI,1985,1.599175313,711775
FJI,1986,0.959729517,718639
FJI,1987,0.43653943,721783
FJI,1988,0.158785896,722930
FJI,1989,0.229909934,724594
FJI,1990,0.547632852,728573
FJI,1991,0.932810215,735401
FJI,1992,1.22552839,744469
FJI,1993,1.399752885,754963
FJI,1994,1.400285413,765609
FJI,1995,1.273967059,775425
FJI,1996,1.148997999,784386
FJI,1997,1.058900709,792736
FJI,1998,0.93177052,800157
FJI,1999,0.765164397,806303
FJI,2000,0.581584998,811006
FJI,2001,0.35927718,813925
FJI,2002,0.163517679,815257
FJI,2003,0.100408693,816076
FJI,2004,0.218368493,817860
FJI,2005,0.456735434,821604
FJI,2006,0.759761008,827870
FJI,2007,0.999972276,836190
FJI,2008,1.090789507,845361
FJI,2009,0.974228982,853637
FJI,2010,0.721469407,859818
FJI,2011,0.421409494,863449
FJI,2012,0.187443865,865069
FJI,2013,0.062287766,865608
FJI,2014,0.097571628999999993,866453
FJI,2015,0.250593764,868627
FJI,2016,0.433308394,872399
FJI,2017,0.578334254,877459
FJI,2018,0.684181932,NA
FJI,2019,0.729660242,NA
FRA,1961,1.318705271,47240543
FRA,1962,1.396482976,47904877
FRA,1963,1.404835301,48582611
FRA,1964,1.32496113,49230595
FRA,1965,1.186164673,49818028
FRA,1966,1.022959986,50330262
FRA,1967,0.881321854,50775794
FRA,1968,0.784131326,51175508
FRA,1969,0.752072822,51561836
FRA,1970,0.764887093,51957738
FRA,1971,0.792887595,52371342
FRA,1972,0.802168682,52793138
FRA,1973,0.782254158,53207734
FRA,1974,0.720038914,53592233
FRA,1975,0.630853231,53931390
FRA,1976,0.533756666,54220022
FRA,1977,0.455765232,54467702
FRA,1978,0.410681995,54691851
FRA,1979,0.41103811,54917118
FRA,1980,0.444063245,55161527
FRA,1981,0.486056784,55430296
FRA,1982,0.519369592,55718933
FRA,1983,0.545606555,56023770
FRA,1984,0.558726958,56337666
FRA,1985,0.561154447,56654696
FRA,1986,0.565740633,56976123
FRA,1987,0.5714812,57302663
FRA,1988,0.56459326,57627105
FRA,1989,0.541862136,57940212
FRA,1990,0.508686594,58235697
FRA,1991,0.554158664,58559311
FRA,1992,0.497240931,58851217
FRA,1993,0.433292244,59106768
FRA,1994,0.372231503,59327192
FRA,1995,0.361249895,59541899
FRA,1996,0.354082271,59753100
FRA,1997,0.353750159,59964851
FRA,1998,0.368597839,60186288
FRA,1999,0.514456335,60496718
FRA,2000,0.684929254,60912500
FRA,2001,0.727786405,61357430
FRA,2002,0.727231515,61805267
FRA,2003,0.708779199,62244886
FRA,2004,0.736313541,62704895
FRA,2005,0.753800832,63179351
FRA,2006,0.697207001,63621381
FRA,2007,0.618697376,64016225
FRA,2008,0.558854359,64374984
FRA,2009,0.514489504,64707040
FRA,2010,0.494035951,65027507
FRA,2011,0.483658695,65342780
FRA,2012,0.48400512,65659809
FRA,2013,0.514784474,65998687
FRA,2014,0.473703877,66316100
FRA,2015,0.35556924,66593366
FRA,2016,0.263868789,66859768
FRA,2017,0.210010696,66865144
FRA,2018,0.151733989,NA
FRA,2019,0.140234218,NA
FRO,1961,1.323002179,35076
FRO,1962,1.269138848,35524
FRO,1963,1.244893198,35969
FRO,1964,1.207613985,36406
FRO,1965,1.204060797,36847
FRO,1966,1.162913611,37278
FRO,1967,1.138937134,37705
FRO,1968,1.105129342,38124
FRO,1969,1.163076714,38570
FRO,1970,1.131761652,39009
FRO,1971,1.144442634,39458
FRO,1972,1.176587903,39925
FRO,1973,1.15052569,40387
FRO,1974,1.13988703,40850
FRO,1975,1.093146529,41299
FRO,1976,1.019028102,41722
FRO,1977,0.982644808,42134
FRO,1978,0.954277839,42538
FRO,1979,0.931284078,42936
FRO,1980,0.929613872,43337
FRO,1981,0.891324731,43725
FRO,1982,0.872115099,44108
FRO,1983,0.857831799,44488
FRO,1984,0.901783934,44891
FRO,1985,0.973173573,45330
FRO,1986,1.070796206,45818
FRO,1987,1.152268979,46349
FRO,1988,1.032430639,46830
FRO,1989,0.714927084,47166
FRO,1990,0.228716745,47274
FRO,1991,-0.326292215,47120
FRO,1992,-0.811860541,46739
FRO,1993,-1.017158385,46266
FRO,1994,-0.890129843,45856
FRO,1995,-0.505023974,45625
FRO,1996,-0.021920211,45615
FRO,1997,0.396014126,45796
FRO,1998,0.652942728,46096
FRO,1999,0.734884213,46436
FRO,2000,0.641832816,46735
FRO,2001,0.559042125,46997
FRO,2002,0.500903095,47233
FRO,2003,0.420430556,47432
FRO,2004,0.353565483,47600
FRO,2005,0.255974626,47722
FRO,2006,0.146575397,47792
FRO,2007,0.069025385,47825
FRO,2008,-0.01045533,47820
FRO,2009,-0.025097252,47808
FRO,2010,0.012549413,47814
FRO,2011,0.018821168,47823
FRO,2012,0.041812139,47843
FRO,2013,0.102365915,47892
FRO,2014,0.14188543,47960
FRO,2015,0.189561669,48051
FRO,2016,0.253575128,48173
FRO,2017,0.32744786,48331
FRO,2018,0.342876364,NA
FRO,2019,0.372524228,NA
FSM,1961,3.135829548,45932
FSM,1962,3.076374179,47367
FSM,1963,3.093094369,48855
FSM,1964,3.248274467,50468
FSM,1965,3.426013048,52227
FSM,1966,3.693369353,54192
FSM,1967,3.828556527,56307
FSM,1968,3.629152793,58388
FSM,1969,2.964792418,60145
FSM,1970,2.092835635,61417
FSM,1971,1.076942206,62082
FSM,1972,0.316819847,62279
FSM,1973,-0.014452143,62270
FSM,1974,0.296652853,62455
FSM,1975,1.07181138,63128
FSM,1976,1.934344839,64361
FSM,1977,2.638853549,66082
FSM,1978,3.146018934,68194
FSM,1979,3.349723106,70517
FSM,1980,3.364626149,72930
FSM,1981,3.361219129,75423
FSM,1982,3.375039272,78012
FSM,1983,3.299572528,80629
FSM,1984,3.132886358,83195
FSM,1985,2.896521385,85640
FSM,1986,2.610422217,87905
FSM,1987,2.331962388,89979
FSM,1988,2.204921051,91985
FSM,1989,2.22754612,94057
FSM,1990,2.357772149,96301
FSM,1991,2.531521195,98770
FSM,1992,2.617068909,101389
FSM,1993,2.460865326,103915
FSM,1994,2.014881567,106030
FSM,1995,1.403850569,107529
FSM,1996,0.73384624,108321
FSM,1997,0.146678317,108480
FSM,1998,-0.251052336,108208
FSM,1999,-0.395391021,107781
FSM,2000,-0.352258675,107402
FSM,2001,-0.213445263,107173
FSM,2002,-0.133518225,107030
FSM,2003,-0.120599647,106901
FSM,2004,-0.258516671,106625
FSM,2005,-0.466267049,106129
FSM,2006,-0.716787939,105371
FSM,2007,-0.883641333,104444
FSM,2008,-0.866405724,103543
FSM,2009,-0.550074504,102975
FSM,2010,-0.062170329,102911
FSM,2011,0.522386716,103450
FSM,2012,1.015608183,104506
FSM,2013,1.349625109,105926
FSM,2014,1.424765867,107446
FSM,2015,1.339571942,108895
FSM,2016,1.204888841,110215
FSM,2017,1.122380666,111459
FSM,2018,1.054008214,NA
FSM,2019,1.037743079,NA
GAB,1961,0.967697899,505799
GAB,1962,1.079171921,511287
GAB,1963,1.223302619,517580
GAB,1964,1.403414003,524895
GAB,1965,1.600025063,533361
GAB,1966,1.811706696,543112
GAB,1967,1.99556191,554059
GAB,1968,2.090938588,565766
GAB,1969,2.078065914,577646
GAB,1970,1.999792426,589314
GAB,1971,1.899165178,600613
GAB,1972,1.829770504,611704
GAB,1973,1.816959425,622920
GAB,1974,1.880051749,634742
GAB,1975,1.995577337,647536
GAB,1976,2.118743395,661402
GAB,1977,2.220839942,676255
GAB,1978,2.312699726,692077
GAB,1979,2.385924802,708788
GAB,1980,2.444523431,726328
GAB,1981,2.497437798,744696
GAB,1982,2.550008052,763930
GAB,1983,2.601066151,784061
GAB,1984,2.649830091,805115
GAB,1985,2.695015464,827108
GAB,1986,2.735753948,850048
GAB,1987,2.763537168,873867
GAB,1988,2.776401352,898469
GAB,1989,2.770704848,923711
GAB,1990,2.752363979,949488
GAB,1991,2.731733369,975783
GAB,1992,2.709073344,1002579
GAB,1993,2.676756494,1029778
GAB,1994,2.633268158,1057255
GAB,1995,2.585428956,1084946
GAB,1996,2.548842404,1112955
GAB,1997,2.518261818,1141338
GAB,1998,2.485462581,1170061
GAB,1999,2.447536038,1199052
GAB,2000,2.414870179,1228360
GAB,2001,2.384559664,1258003
GAB,2002,2.380961999,1288315
GAB,2003,2.426096691,1319953
GAB,2004,2.531562987,1353795
GAB,2005,2.678687342,1390549
GAB,2006,2.808209914,1430152
GAB,2007,2.92318367,1472575
GAB,2008,3.073677791,1518540
GAB,2009,3.264323666,1568928
GAB,2010,3.458586132,1624140
GAB,2011,3.657047821,1684635
GAB,2012,3.788513401,1749682
GAB,2013,3.779180691,1817071
GAB,2014,3.606514936,1883800
GAB,2015,3.335098786,1947686
GAB,2016,3.043395155,2007873
GAB,2017,2.796855564,2064823
GAB,2018,2.602954061,NA
GAB,2019,2.484089207,NA
GBR,1961,0.760459939,52800000
GBR,1962,0.848661388,53250000
GBR,1963,0.748366449,53650000
GBR,1964,0.650257749,54000000
GBR,1965,0.642468779,54348050
GBR,1966,0.551303249,54648500
GBR,1967,0.53854377,54943600
GBR,1968,0.48676828,55211700
GBR,1969,0.415803269,55441750
GBR,1970,0.398722458,55663250
GBR,1971,0.417666617,55896223
GBR,1972,0.339057516,56086065
GBR,1973,0.193198186,56194527
GBR,1974,0.06305921,56229974
GBR,1975,-0.007423363,56225800
GBR,1976,-0.024603833,56211968
GBR,1977,-0.032873848,56193492
GBR,1978,0.005359908,56196504
GBR,1979,0.089728661,56246951
GBR,1980,0.119517254,56314216
GBR,1981,0.034821732,56333829
GBR,1982,-0.035842794,56313641
GBR,1983,0.034101374,56332848
GBR,1984,0.158261863,56422072
GBR,1985,0.226951225,56550268
GBR,1986,0.23161023,56681396
GBR,1987,0.212637261,56802050
GBR,1988,0.222063894,56928327
GBR,1989,0.26031145,57076711
GBR,1990,0.298930554,57247586
GBR,1991,0.309247932,57424897
GBR,1992,0.270431182,57580402
GBR,1993,0.239745439,57718614
GBR,1994,0.254586487,57865745
GBR,1995,0.264547417,58019030
GBR,1996,0.254626384,58166950
GBR,1997,0.257553323,58316954
GBR,1998,0.291406085,58487141
GBR,1999,0.333405882,58682466
GBR,2000,0.357300887,58892514
GBR,2001,0.38497597,59119673
GBR,2002,0.42333708,59370479
GBR,2003,0.465641114,59647577
GBR,2004,0.568943113,59987905
GBR,2005,0.686611306,60401206
GBR,2006,0.735048678,60846820
GBR,2007,0.778666112,61322463
GBR,2008,0.787032622,61806995
GBR,2009,0.75639086,62276270
GBR,2010,0.783888647,62766365
GBR,2011,0.781506562,63258918
GBR,2012,0.695353132,63700300
GBR,2013,0.669740536,64128226
GBR,2014,0.736463979,64613160
GBR,2015,0.792367506,65128861
GBR,2016,0.757874493,65595565
GBR,2017,0.679374474,66058859
GBR,2018,0.605929132,NA
GBR,2019,0.56125539,NA
GEO,1961,1.578435862,3703600
GEO,1962,1.519342186,3760300
GEO,1963,1.473021724,3816100
GEO,1964,1.410306472,3870300
GEO,1965,1.316771037,3921600
GEO,1966,1.143478098,3966700
GEO,1967,0.980879611,4005800
GEO,1968,0.907052603,4042300
GEO,1969,0.935667821,4080300
GEO,1970,0.96583761,4119900
GEO,1971,1.040707699,4163000
GEO,1972,1.010966631,4205300
GEO,1973,0.880708361,4242500
GEO,1974,0.868346221,4279500
GEO,1975,0.73801073,4311200
GEO,1976,0.721090302,4342400
GEO,1977,0.681625222,4372100
GEO,1978,0.58382341,4397700
GEO,1979,0.736305278,4430200
GEO,1980,0.842900505,4467700
GEO,1981,0.820316229,4504500
GEO,1982,0.846666493,4542800
GEO,1983,0.878842348,4582900
GEO,1984,0.853879671,4622200
GEO,1985,0.876678995,4662900
GEO,1986,0.888192529,4704500
GEO,1987,0.825576239,4743500
GEO,1988,0.990127868,4790700
GEO,1989,0.262664316,4803300
GEO,1990,-0.027068389,4802000
GEO,1991,0.703475649,4835900
GEO,1992,0.77451105,4873500
GEO,1993,0.768558451,4911100
GEO,1994,-1.539430121,4836076
GEO,1995,-3.757716068,4657722
GEO,1996,-3.62954608,4491699
GEO,1997,-3.207518172,4349913
GEO,1998,-2.474222976,4243607
GEO,1999,-2.057376879,4157192
GEO,2000,-1.944629157,4077131
GEO,2001,-1.551238397,4014373
GEO,2002,-0.897253673,3978515
GEO,2003,7.786010249,3951736
GEO,2004,-9.080638465,3927340
GEO,2005,-0.635292218,3902469
GEO,2006,-0.568484712,3880347
GEO,2007,-0.521646734,3860158
GEO,2008,-0.303790529,3848449
GEO,2009,-0.888185043,3814419
GEO,2010,-0.729475257,3786695
GEO,2011,-0.80216404,3756441
GEO,2012,-0.736565519,3728874
GEO,2013,-0.300972141,3717668
GEO,2014,0.0469539,3719414
GEO,2015,0.157481405,3725276
GEO,2016,0.059816599,3727505
GEO,2017,0.013386075,3728004
GEO,2018,-0.039036546,NA
GEO,2019,-0.165625314,NA
GHA,1961,3.160638434,6848295
GHA,1962,3.213950847,7071971
GHA,1963,3.175101379,7300116
GHA,1964,3.027040362,7524472
GHA,1965,2.817295537,7739473
GHA,1966,2.575749577,7941412
GHA,1967,2.381454339,8132803
GHA,1968,2.2969336,8321770
GHA,1969,2.354312881,8520015
GHA,1970,2.497650915,8735495
GHA,1971,2.685265008,8973244
GHA,1972,2.817180875,9229631
GHA,1973,2.819418327,9493556
GHA,1974,2.656213069,9749104
GHA,1975,2.400332114,9985946
GHA,1976,2.11271497,10199165
GHA,1977,1.906254861,10395452
GHA,1978,1.856640239,10590261
GHA,1979,2.010324495,10805314
GHA,1980,2.294570885,11056116
GHA,1981,2.608322465,11348289
GHA,1982,2.853895331,11676823
GHA,1983,3.00947226,12033575
GHA,1984,3.045216051,12405660
GHA,1985,3.001129627,12783613
GHA,1986,2.938529521,13164837
GHA,1987,2.898627594,13552021
GHA,1988,2.873175528,13947042
GHA,1989,2.872010187,14353410
GHA,1990,2.883239595,14773277
GHA,1991,2.89600409,15207367
GHA,1992,2.890407572,15653336
GHA,1993,2.855531286,16106765
GHA,1994,2.785186073,16561674
GHA,1995,2.694865393,17014057
GHA,1996,2.601561079,17462496
GHA,1997,2.52470467,17908985
GHA,1998,2.471692902,18357156
GHA,1999,2.449457623,18812359
GHA,2000,2.449490386,19278856
GHA,2001,2.449526332,19756928
GHA,2002,2.447184688,20246381
GHA,2003,2.458459468,20750299
GHA,2004,2.484618189,21272323
GHA,2005,2.517455761,21814642
GHA,2006,2.554408108,22379055
GHA,2007,2.5799944,22963946
GHA,2008,2.578727625,23563825
GHA,2009,2.54383881,24170940
GHA,2010,2.487041563,24779619
GHA,2011,2.424369788,25387710
GHA,2012,2.369475311,25996449
GHA,2013,2.323851599,26607642
GHA,2014,2.291780693,27224472
GHA,2015,2.268814549,27849205
GHA,2016,2.246599268,28481946
GHA,2017,2.22053243,29121471
GHA,2018,2.192828837,NA
GHA,2019,2.162577887,NA
GIB,1961,1.664129187,23813
GIB,1962,2.077953668,24313
GIB,1963,2.341475207,24889
GIB,1964,2.342864467,25479
GIB,1965,2.304571266,26073
GIB,1966,2.125075226,26633
GIB,1967,2.007278486,27173
GIB,1968,1.866691703,27685
GIB,1969,1.72248265,28166
GIB,1970,1.550090926,28606
GIB,1971,1.388621911,29006
GIB,1972,1.2062376400000001,29358
GIB,1973,0.989704391,29650
GIB,1974,0.792801788,29886
GIB,1975,0.603808149,30067
GIB,1976,0.375122853,30180
GIB,1977,0.178766559,30234
GIB,1978,-0.006615288,30232
GIB,1979,-0.208605893,30169
GIB,1980,-0.345320262,30065
GIB,1981,-0.54363367,29902
GIB,1982,-0.708139821,29691
GIB,1983,-0.706406196,29482
GIB,1984,-0.677276476,29283
GIB,1985,-0.441501821,29154
GIB,1986,-0.20601573,29094
GIB,1987,0.072153794,29115
GIB,1988,0.151010771,29159
GIB,1989,0.095979166,29187
GIB,1990,-0.137141311,29147
GIB,1991,-0.429782848,29022
GIB,1992,-0.629085065,28840
GIB,1993,-0.57376494,28675
GIB,1994,-0.254901756,28602
GIB,1995,0.314169281,28692
GIB,1996,0.967699139,28971
